word,number_of_occurences
strácať,1
pôda,1
burina,1
vytrhliz,1
koreň,1
pohadzovať,1
tragické,1
dôsledok,1
hlavne,1
nepokoj,1
častý,1
úzkosť,1
niekedy,1
zbiť,1
minulosť,1
telesný,1
výchova,1
spolužiačka,1
modrina,1
chrbáte,1
zvedavý,1
súčasne,1
pohŕdavý,1
papuľnatý,1
avšak,1
nerv,1
neoprávňovať,1
vztiahnuť,1
nedotknúť,1
vypiť,1
zvyčajne,1
kašľať,1
nevšímať,1
citlivo,1
pohnutie,1
pripadať,1
nereálny,1
úvod,1
mávnuť,1
prepnúť,1
program,1
vysmiať,1
rovnako,1
fraška,1
nahovoriť,1
cynický,1
pípnuť,1
málo,1
rozhodnúť,1
rozhodovať,1
zbaliť,1
kabelka,1
občiansky,1
zdravotný,1
kartička,1
zbohom,1
harpya,1
precediť,1
pomedzi,1
zaspávajúcu,1
televízor,1
vyjavený,1
neochvejný,1
rozhodnosť,1
zabuchnúť,1
zazvoniť,1
vykuknúť,1
neodpísať,1
nastálo,1
veta,1
užasnuto,1
prerušiť,1
zbaviť,1
zlo,1
zakončiť,1
rozhodnutý,1
uveličený,1
pokrčiť,1
nesmierny,1
uvítať,1
komora,1
vbehnúť,1
dopredu,1
poupratovať,1
rozhádzané,1
oblečenie,1
pretrhnúť,1
ochota,1
upotená,1
neisto,1
maliar,1
výjav,1
pasúceho,1
červenohnedý,1
strániť,1
história,1
kravku,1
chudobný,1
Slovensko,1
chodba,1
pekne,1
upravený,1
umelý,1
gýč,1
sálať,1
teplo,1
tkaný,1
koberec,1
kvetinový,1
hovieť,1
zelená,1
sedačka,1
šampón,1
mydlo,1
vďačný,1
pohľada,1
zavrieť,1
strop,1
kachlička,1
ladenými,1
Modra,1
koberček,1
smaltovaný,1
vaňa,1
zobliecť,1
teplý,1
namočiť,1
oblý,1
strhnúť,1
vyľakaný,1
zakryť,1
rozbúchať,1
neísť,1
spýtať,1
usmievavý,1
uistiť,1
poriadok,1
lyžička,1
cukor,1
sprchovať,1
zatajeným,1
dych,1
štrbinka,1
zahliadnuť,1
mladé,1
príjemne,1
osviežená,1
zohriata,1
zmytá,1
rozlúčka,1
tešiaca,1
zakrútiť,1
hotovo,1
mokrý,1
uzol,1
rozviazať,1
vyšmykola,1
výkrik,1
zhíknutím,1
zachytiť,1
látka,1
bedro,1
ňadrá,1
šok,1
schúliť,1
lačný,1
rozostlanú,1
zababušiť,1
paplón,1
zmestiť,1
zelený,1
rifle,1
zrumenieť,1
spánok,1
náznak,1
tuho,1
neprelomiť,1
jedinečný,1
jastrab,1
dovoliť,1
zatvorený,1
upierať,1
oddaný,1
labutí,1
pár,1
rozpomenúť,1
naposledy,1
oddanosť,1
manželstvo,1
nevychovať,1
samorast,1
sloboda,1
zasniť,1
rozčarovanie,1
predchádzajúci,1
zmätený,1
takisto,1
stíšeným,1
sanavliekla,1
pohodeného,1
predok,1
dôverne,1
útroby,1
otáčať,1
preberanie,1
ozdobný,1
pozorne,1
istotne,1
platina,1
tón,1
perleťova,1
žlta,1
biely,1
punc,1
obrúčka,1
zdobený,1
perlička,1
vložený,1
drobučký,1
skúsiť,1
nevziať,1
zaviazaný,1
opovážiť,1
mnohokrát,1
zveriť,1
dôvera,1
nesprávny,1
čudovať,1
výpoveď,1
nazatiaľ,1
viezť,1
starostlivý,1
vytepať,1
drahocenný,1
kus,1
pojedala,1
chlieb,1
namáčať,1
milovať,1
chuť,1
zalepiť,1
reflexne,1
očistiť,1
umývadlo,1
vŕtať,1
neveriť,1
vyformovať,1
symbol,1
pakľúč,1
nasiaknuté,1
fakt,1
nehodiť,1
úžas,1
rozliať,1
znemožniť,1
synchronicity,1
riadený,1
zhora,1
prospech,1
ibarozšírené,1
vnímanie,1
ľudský,1
osud,1
vzápätí,1
ukradnutý,1
vyvolať,1
mráz,1
možný,1
televízia,1
paranormálny,1
doteraz,1
spoznať,1
úsúdila,1
skutočný,1
ukrývať,1
strach,1
hodinka,1
novinka,1
polhodinka,1
čítať,1
napäties,1
rozrušenie,1
zvedavosť,1
potiť,1
zvláštny,1
zavadiť,1
rozbehnutému,1
zrýchlený,1
nebadaný,1
zášklb,1
lenže,1
dramaticky,1
odmlčať,1
múzeum,1
pečiatka,1
zabodnúť,1
montovať,1
cudzí,1
svet,1
starodávne,1
prvýraz,1
dobrácky,1
unavene,1
nekradnúť,1
premiestňovať,1
trčať,1
týždeň,1
zaťahať,1
detektívka,1
neopustiť,1
slabo,1
rezignovane,1
zdôveriť,1
tajomný,1
vydýchnuť,1
pazucha,1
pamäť,1
vynoriť,1
jasno,1
výrazný,1
spomienka,1
recitovať,1
učiteľka,1
riaditeľňa,1
básnička,1
recitačný,1
preteky,1
skončenie,1
súťaž,1
hračka,1
fosforeskujúceho,1
hriva,1
učiteľkinej,1
nepozornosť,1
vopchať,1
mikiny,1
bežať,1
prestávka,1
sdce,1
sucho,1
húf,1
šticovať,1
štuchanec,1
prvák,1
plakať,1
okuliare,1
ostýchať,1
šomraním,1
chlapček,1
rozmýšľanie,1
vtisnúť,1
princezná,1
vyrásť,1
čašníkovspolužiak,1
stredný,1
nestretnúť,1
subtílny,1
premiestniť,1
experimentovať,1
duševný,1
hrávať,1
vôňa,1
čerstvo,1
pokosenej,1
tráva,1
posmrdkávanie,1
kurín,1
mucha,1
motýľ,1
poletujúce,1
vôkol,1
vyprázdniť,1
hlúposť,1
vyhodiť,1
spokojnosť,1
